chembl_id,name,smiles,MolLogP,QED,TPSA,NumHAcceptors,NumHDonors,MolWt,NumRotatableBonds,RingCount,FractionCSP3,HeavyAtomCount
CHEMBL1201125,IOTHALAMATE MEGLUMINE,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-0.8417000000000001,0.14149363084255995,208.67999999999998,9,9,809.1300000000003,9,1,0.5,33
CHEMBL1201127,DARUNAVIR ETHANOLATE,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1.CCO,2.3739000000000012,0.2868331545991377,160.65,9,4,593.7430000000003,11,4,0.5517241379310345,41
CHEMBL1201129,DECITABINE,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,-2.1388,0.5273624425093522,123.49,8,3,228.20799999999997,2,2,0.625,16
CHEMBL1201130,BETAINE HYDROCHLORIDE,C[N+](C)(C)CC(=O)O.[Cl-],-3.218799999999997,0.42424550852347664,37.3,1,1,153.60899999999998,2,0,0.8,9
CHEMBL1201131,PIPERONYL BUTOXIDE,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,3.7177000000000024,0.5130604440913922,46.150000000000006,5,0,338.44400000000013,13,2,0.6842105263157895,24
CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,2.1290999999999993,0.7174844469620799,73.16,5,3,393.9110000000003,2,6,0.7142857142857143,27
CHEMBL1201134,LUBIPROSTONE,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,4.309900000000003,0.5137303838767706,83.83,4,2,390.4670000000003,11,2,0.9,27
CHEMBL1201138,LEUCOVORIN CALCIUM,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],-3.7812999999999963,0.1535621111691649,225.5,11,5,511.50800000000027,10,3,0.3,35
CHEMBL1201139,MEGESTROL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.575300000000005,0.6541950145872741,60.440000000000005,4,0,384.51600000000025,2,4,0.7083333333333334,28
CHEMBL1201141,IBUPROFEN LYSINE,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,2.6005,0.5059749112310754,126.64,4,4,352.4750000000001,9,1,0.5789473684210527,25
CHEMBL1201142,RASAGILINE MESYLATE,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,1.4007,0.6277045995160078,66.4,3,2,267.34999999999997,2,2,0.38461538461538464,18
CHEMBL1201146,NORETHINDRONE ACETATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,4.0633000000000035,0.5338581764582067,43.370000000000005,3,0,340.46300000000014,1,4,0.7272727272727273,25
CHEMBL1201147,OCTOCRYLENE,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,5.771680000000005,0.32344146330830564,50.09,3,0,361.485,9,2,0.3333333333333333,27
CHEMBL1201148,MEPREDNISONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,2.0118000000000005,0.7736478932798779,91.67,5,2,372.4610000000002,2,4,0.6818181818181818,27
CHEMBL1201149,NALTREXONE HYDROCHLORIDE,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.9472,0.8239724471692561,70.0,5,2,377.8680000000002,2,6,0.65,26
CHEMBL1201150,SUMATRIPTAN SUCCINATE,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,1.2569999999999997,0.4850033837491375,139.8,5,4,413.4960000000002,9,2,0.4444444444444444,28
CHEMBL1201151,MESTRANOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,3.915600000000003,0.7968347529245803,29.46,2,1,310.4370000000001,1,4,0.6190476190476191,23
CHEMBL1201152,NALMEFENE HYDROCHLORIDE,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,2.9343000000000017,0.7802626642446739,52.93000000000001,4,2,375.89600000000013,2,6,0.6190476190476191,26
CHEMBL1201153,ISOETHARINE MESYLATE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,1.4118,0.4065001200115543,127.08999999999999,6,5,335.422,5,1,0.5714285714285714,22
CHEMBL1201154,PROCHLORPERAZINE EDISYLATE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,3.342200000000001,0.48537371554733383,118.46,8,2,564.1510000000004,7,4,0.45454545454545453,35
CHEMBL1201155,LOXAPINE SUCCINATE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,3.707200000000002,0.7418410346264106,102.67,6,2,445.9030000000003,3,4,0.3181818181818182,31
CHEMBL1201156,NORTRIPTYLINE HYDROCHLORIDE,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,4.248200000000004,0.8356463283652654,12.03,1,1,299.84499999999997,3,3,0.2631578947368421,21
CHEMBL1201159,FENTANYL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,4.558500000000005,0.7417042465591832,23.550000000000004,2,0,372.94,6,3,0.4090909090909091,26
CHEMBL1201161,MAFENIDE ACETATE,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,-0.11639999999999912,0.6709645624525574,123.47999999999999,4,3,246.288,2,1,0.2222222222222222,16
CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,1.0337999999999998,0.8369135590609557,106.32999999999998,6,2,360.91,3,2,0.6,20
CHEMBL1201163,SUFENTANIL CITRATE,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,2.9663000000000004,0.2776493916637025,164.91,8,4,578.6840000000004,13,3,0.5,40
CHEMBL1201165,QUINESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,5.228400000000006,0.7283713862390043,29.46,2,1,364.52900000000017,2,5,0.68,27
CHEMBL1201167,CARVEDILOL PHOSPHATE,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,2.8094000000000015,0.14134546747121424,153.5,6,6,504.47600000000006,10,4,0.25,35
CHEMBL1201168,ISOCARBOXAZID,Cc1cc(C(=O)NNCc2ccccc2)no1,1.4176199999999997,0.7807773221849421,67.16,4,2,231.25500000000002,4,2,0.16666666666666666,17
CHEMBL1201170,LITHIUM CITRATE ANHYDROUS,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],-14.240600000000004,0.4435731304437239,140.62,7,1,209.92199999999997,5,0,0.5,16
CHEMBL1201171,PRAMOXINE HYDROCHLORIDE,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,3.388400000000003,0.6497816565150497,30.930000000000003,4,0,329.8679999999999,9,2,0.6470588235294118,22
CHEMBL1201172,IODAMIDE MEGLUMINE,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-0.5652000000000001,0.137556370041962,208.67999999999998,9,9,823.1570000000004,10,1,0.5263157894736842,34
CHEMBL1201173,MEDRYSONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,3.9403000000000032,0.7837023582235211,54.370000000000005,3,1,344.49500000000006,1,4,0.8181818181818182,25
CHEMBL1201174,SITAGLIPTIN PHOSPHATE,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O,0.2631999999999995,0.24967949621781196,186.29999999999998,6,4,523.3270000000002,4,3,0.4375,34
CHEMBL1201177,LEVOBUNOLOL HYDROCHLORIDE,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,2.7552000000000016,0.8727683349581873,58.559999999999995,4,2,327.85200000000003,5,2,0.5882352941176471,22
CHEMBL1201178,LISDEXAMFETAMINE DIMESYLATE,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,0.19810000000000338,0.2689935142797803,189.88000000000002,7,5,455.5990000000003,8,1,0.5882352941176471,29
CHEMBL1201179,LAPATINIB DITOSYLATE,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,7.797840000000008,0.06366431755061283,246.58999999999997,12,4,943.4940000000003,13,7,0.16279069767441862,63
CHEMBL1201180,DICLOFENAC EPOLAMINE,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,4.438600000000004,0.6557239740557527,72.8,4,3,411.3290000000003,6,3,0.35,27
CHEMBL1201182,TEMSIROLIMUS,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,5.722400000000009,0.11617337224046025,241.95999999999992,16,4,1030.3029999999999,10,4,0.75,73
CHEMBL1201184,LANREOTIDE ACETATE,CC(=O)O.CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,0.9125000000000112,0.04545448927441885,392.3799999999999,15,14,1156.399,17,6,0.4107142857142857,81
CHEMBL1201185,LANREOTIDE,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,0.8216000000000108,0.04533191918048428,355.0799999999999,14,13,1096.3469999999998,17,6,0.4074074074074074,77
CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,5.950920000000006,0.473786196640125,63.050000000000004,5,1,513.6770000000002,8,5,0.6896551724137931,37
CHEMBL1201189,AMMONIA N 13,[13NH3],0.16199999999999998,0.3970885732640601,35.0,1,1,16.02973861,0,0,0.0,1
CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,3.991800000000003,0.6024582457196294,53.010000000000005,4,1,461.8170000000001,8,3,0.38095238095238093,29
CHEMBL1201191,LEVOCETIRIZINE,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,3.148200000000002,0.7038936958101741,53.010000000000005,4,1,388.8950000000002,8,3,0.38095238095238093,27
CHEMBL1201192,ARMODAFINIL,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,2.01,0.846783825403182,66.15,2,1,273.357,5,2,0.13333333333333333,19
CHEMBL1201193,LEVOBUPIVACAINE,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,3.8965400000000026,0.891012713024742,32.34,2,1,288.43500000000006,5,2,0.6111111111111112,21
CHEMBL1201195,CEFMETAZOLE,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-0.7283199999999983,0.2011276719859027,163.32999999999998,12,2,471.54600000000016,9,3,0.5333333333333333,30
CHEMBL1201196,SERTACONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,7.0161000000000024,0.3240113707540214,27.05,4,0,437.7790000000001,6,4,0.15,27
CHEMBL1201197,ALATROFLOXACIN,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,0.903900000000001,0.33299309977545566,159.64999999999998,8,4,558.5170000000002,7,5,0.34615384615384615,40
CHEMBL1201198,PEMIROLAST,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,0.1830199999999999,0.6415062679916463,88.83,6,1,228.21500000000003,1,3,0.1,17
CHEMBL1201199,LEUPROLIDE,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,-1.2284300000000077,0.015472458904759637,429.03999999999985,14,16,1209.4210000000003,32,6,0.5254237288135594,87
CHEMBL1201201,METHAMPHETAMINE,CN[C@@H](C)Cc1ccccc1,1.837,0.6911085509284692,12.03,1,1,149.237,3,1,0.4,11
CHEMBL1201202,FONDAPARINUX,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,-13.750099999999994,0.029700910902541813,805.4800000000005,39,19,1508.2730000000017,30,5,0.9354838709677419,91
CHEMBL1201203,BENZTROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,4.417800000000004,0.8289288715670488,12.47,2,0,307.43700000000007,4,4,0.42857142857142855,23
CHEMBL1201204,CEFPIRAMIDE,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,0.3267200000000013,0.1629535933602729,212.76,13,5,612.6500000000003,9,5,0.28,42
CHEMBL1201206,PIPECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,3.633500000000006,0.3620424161456103,59.08,6,0,602.9050000000001,4,6,0.9428571428571428,43
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,2.0127000000000006,0.4555938354562437,141.36,6,4,472.44600000000025,4,4,0.7272727272727273,32
CHEMBL1201208,PHENMETRAZINE,CC1NCCOC1c1ccccc1,1.736,0.705114488465338,21.259999999999998,2,1,177.247,1,2,0.45454545454545453,13
CHEMBL1201210,PROPIOMAZINE,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,4.832100000000005,0.7273120276641493,23.550000000000004,4,0,340.492,5,3,0.35,24
CHEMBL1201212,MIDODRINE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,-0.18789999999999946,0.6540368201081147,93.80999999999999,5,3,254.28599999999997,6,1,0.4166666666666667,18
CHEMBL1201213,ISOETHARINE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,1.9077999999999997,0.5922201213727966,72.72,4,4,239.315,5,1,0.5384615384615384,17
CHEMBL1201216,DAPIPRAZOLE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,2.2875200000000007,0.8642279309285194,37.190000000000005,5,0,325.46000000000015,4,4,0.5789473684210527,24
CHEMBL1201217,DYCLONINE,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,3.9242000000000035,0.5363384776583598,29.54,3,0,289.4189999999999,8,2,0.6111111111111112,21
CHEMBL1201218,CEFAMANDOLE NAFATE,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,-0.044899999999998386,0.2759695808750801,156.60999999999999,11,2,490.52300000000014,9,4,0.3157894736842105,33
CHEMBL1201219,VECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,5.965900000000007,0.3151098082587802,55.84,5,0,557.8400000000003,4,6,0.9411764705882353,40
CHEMBL1201220,DIATRIZOIC ACID,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,3.1154,0.4569915391683752,95.50000000000001,3,3,613.9150000000002,3,1,0.18181818181818182,20
CHEMBL1201222,LISDEXAMFETAMINE,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,1.1901,0.6162274227299266,81.14,3,3,263.38499999999993,8,1,0.5333333333333333,19
CHEMBL1201224,CEFMENOXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,-0.8697999999999984,0.17202664914850496,190.81,14,3,511.57100000000014,8,4,0.375,33
CHEMBL1201225,IODINE,II,1.7714,0.5776074734119597,0.0,0,0,253.808,0,0,0.0,2
CHEMBL1201227,CYCRIMINE,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,3.940400000000003,0.8863958351409401,23.47,2,1,287.4470000000001,5,3,0.6842105263157895,21
CHEMBL1201229,DEMECARIUM,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,6.762200000000008,0.17960592626836677,59.08,4,0,556.7920000000001,15,2,0.5625,40
CHEMBL1201231,PREDNISOLONE PHOSPHORIC ACID,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,1.6745999999999999,0.48399911755965214,141.36,6,4,440.42900000000026,4,4,0.7142857142857143,30
CHEMBL1201232,ISOPROPAMIDE,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,4.111500000000003,0.7131154199141896,43.09,1,1,353.5300000000001,8,2,0.43478260869565216,26
CHEMBL1201233,METHYLDOPATE,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,0.9207999999999996,0.5364059398397247,92.78,5,3,239.27100000000002,4,1,0.4166666666666667,17
CHEMBL1201234,MEPHENTERMINE,CNC(C)(C)Cc1ccccc1,2.2271,0.7201830349328019,12.03,1,1,163.264,3,1,0.45454545454545453,12
CHEMBL1201235,METHYLHOMATROPINE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,2.033,0.684255247270266,46.53,3,1,290.38300000000004,3,3,0.5882352941176471,21
CHEMBL1201236,CARBIDOPA ANHYDROUS,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,-0.05310000000000015,0.27902660017928355,115.81000000000002,5,5,226.232,4,1,0.3,16
CHEMBL1201237,LEVOBUNOLOL,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,2.3334,0.8739705938909597,58.559999999999995,4,2,291.391,5,2,0.5882352941176471,21
CHEMBL1201239,IODAMIDE,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,2.793100000000001,0.4479102249993569,95.50000000000001,3,3,627.9420000000002,4,1,0.25,21
CHEMBL1201242,INDECAINIDE,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,3.2166000000000015,0.8051213486025681,55.12,2,2,308.425,6,3,0.35,23
CHEMBL1201243,IPODATE,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I,3.7390000000000025,0.31983219727782086,52.900000000000006,2,1,597.9600000000002,5,1,0.3333333333333333,19
CHEMBL1201244,ROCURONIUM,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,4.407500000000003,0.32490282166161777,59.00000000000001,5,1,529.7860000000004,5,6,0.90625,38
CHEMBL1201245,BROMODIPHENHYDRAMINE,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,4.116700000000003,0.7880221004554365,12.47,2,0,334.257,6,2,0.29411764705882354,20
CHEMBL1201247,GOSERELIN,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,-2.8960300000000183,0.010404123907554262,493.3899999999998,16,18,1269.4330000000002,31,6,0.5084745762711864,91
CHEMBL1201248,CISATRACURIUM,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,8.06550000000001,0.038349396136230826,126.44000000000004,12,0,929.161,24,6,0.5094339622641509,67
CHEMBL1201250,BENZQUINAMIDE,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,2.423,0.6786181154392725,68.31,6,0,404.5070000000002,6,3,0.6363636363636364,29
CHEMBL1201251,ARBUTAMINE,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,2.449300000000001,0.3808434509975777,92.95,5,5,317.38500000000005,8,2,0.3333333333333333,23
CHEMBL1201255,HISTRELIN,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,-0.7870300000000026,0.013377679447658598,446.8599999999999,16,16,1323.5280000000005,34,8,0.4393939393939394,96
CHEMBL1201256,TRIMETHOBENZAMIDE,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,2.5828000000000007,0.6747430301104641,69.26,6,1,388.46400000000017,10,2,0.38095238095238093,28
CHEMBL1201260,BETHANIDINE,C/N=C(\NC)NCc1ccccc1,0.9813999999999995,0.5216669445312792,36.42,1,2,177.251,2,1,0.3,13
CHEMBL1201261,TYROPANOIC ACID,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,4.892300000000003,0.41747798910482176,66.4,2,2,641.0250000000002,7,1,0.4666666666666667,22
CHEMBL1201262,DIPIVEFRIN,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,2.8424000000000014,0.6267146503427627,84.85999999999999,6,2,351.4430000000001,5,1,0.5789473684210527,25
CHEMBL1201263,HYDROCORTAMATE,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.6742999999999997,0.5456854445989993,104.14,7,2,475.6260000000004,7,4,0.8148148148148148,34
CHEMBL1201264,METHANTHELINE,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,3.953800000000003,0.5898453885239513,35.53,3,0,340.4430000000001,6,3,0.38095238095238093,25
CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,2.2193000000000005,0.4983304096149554,138.20000000000002,7,3,474.5500000000003,6,4,0.6923076923076923,34
CHEMBL1201266,LODOXAMIDE,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0.25787999999999983,0.5701956596227559,156.59,5,4,311.63700000000006,2,1,0.0,21
CHEMBL1201269,CHLORPHENTERMINE,CC(C)(N)Cc1ccc(Cl)cc1,2.6198000000000006,0.7497898295677915,26.02,1,1,183.682,2,1,0.4,12
CHEMBL1201270,METHENAMINE,C1N2CN3CN1CN(C2)C3,-1.0197999999999992,0.4267612580294936,12.96,4,0,140.19,0,4,1.0,10
CHEMBL1201271,BUCLIZINE,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,6.544700000000008,0.450917622424228,6.48,2,0,433.0390000000001,5,4,0.35714285714285715,31
CHEMBL1201273,PROTOKYLOL,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,2.0807,0.6059944000084014,91.18,6,4,331.368,6,3,0.3333333333333333,24
CHEMBL1201274,LEVOBETAXOLOL,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,2.3933999999999997,0.6164391834948149,50.72,4,2,307.434,11,2,0.6666666666666666,22
CHEMBL1201275,ISOSULFAN BLUE,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)O)cc1,4.104800000000004,0.3729195766875122,117.82000000000001,6,1,544.6950000000002,9,3,0.2962962962962963,37
CHEMBL1201281,CHLORAMPHENICOL SUCCINIC ACID,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,1.3247,0.22023098082609954,156.07,7,3,423.20500000000015,10,1,0.4,27
